idade,pontuação,anos escolares,ganho de capital,perda de capital,horas semanais,renda,classe
58,205267,13,0,0,40, >50K,0
41,173370,13,0,0,30, <=50K,1
40,144371,13,0,0,15, <=50K,1
52,123780,9,0,0,38, <=50K,1
24,122272,13,0,0,40, <=50K,1
34,229732,11,0,0,40, <=50K,1
29,217200,9,0,0,40, <=50K,1
26,292303,9,0,0,40, <=50K,1
51,175070,12,5178,0,45, >50K,0
19,29510,10,0,0,20, <=50K,1
48,265192,9,0,0,45, <=50K,1
23,340543,13,0,0,38, <=50K,1
47,408788,11,0,0,40, >50K,0
23,314819,9,0,0,40, <=50K,1
35,241153,11,0,0,40, <=50K,1
21,163333,10,0,0,35, <=50K,1
30,425627,10,0,0,40, <=50K,1
40,146908,16,0,0,60, >50K,0
21,136873,10,0,0,10, <=50K,1
64,307786,2,0,0,20, <=50K,1
52,145166,13,15024,0,55, >50K,0
52,159670,12,0,0,40, <=50K,1
45,387074,11,0,0,40, <=50K,1
52,200853,14,6849,0,60, <=50K,1
39,103925,13,7688,0,32, >50K,0
61,120933,10,0,0,40, <=50K,1
41,167725,10,0,0,40, <=50K,1
46,358585,10,0,0,40, >50K,0
69,108196,5,2993,0,40, <=50K,1
70,118630,11,0,0,35, <=50K,1
46,155659,10,15024,0,45, >50K,0
47,121124,13,15024,0,50, >50K,0
35,202950,9,0,0,55, >50K,0
51,205100,14,0,0,30, >50K,0
29,241431,16,0,0,35, >50K,0
43,405374,10,0,0,40, <=50K,1
22,471452,13,0,0,8, <=50K,1
61,227468,9,0,0,40, <=50K,1
50,89041,9,15024,0,50, >50K,0
20,122971,10,0,0,35, <=50K,1
63,213095,13,0,0,50, >50K,0
33,178449,10,0,0,49, <=50K,1
19,69151,5,0,0,25, <=50K,1
54,238257,13,0,0,50, <=50K,1
58,94429,10,0,0,40, >50K,0
35,255702,9,0,0,27, <=50K,1
59,32855,4,0,0,70, <=50K,1
24,188925,11,0,0,40, <=50K,1
52,109600,14,4787,0,44, >50K,0
39,104089,11,0,0,50, >50K,0
46,216164,9,0,0,40, <=50K,1
41,217902,9,0,0,40, >50K,0
21,54472,9,0,0,40, <=50K,1
36,325374,10,0,0,40, <=50K,1
20,148940,9,0,0,40, <=50K,1
32,143699,10,0,0,40, <=50K,1
45,364563,9,0,0,40, >50K,0
20,224640,12,0,0,40, <=50K,1
56,231781,9,0,0,40, >50K,0
41,29762,10,0,0,60, <=50K,1
40,116632,13,0,0,40, <=50K,1
46,305160,2,0,0,40, <=50K,1
21,202214,9,0,0,40, <=50K,1
52,374883,11,0,0,50, <=50K,1
31,173495,9,0,0,35, <=50K,1
25,182809,9,7298,0,40, >50K,0
41,125831,9,0,2051,60, <=50K,1
25,120238,10,2885,0,43, <=50K,1
43,186396,5,0,0,20, <=50K,1
50,77905,13,0,0,8, <=50K,1
39,225605,9,0,0,24, <=50K,1
24,180060,12,2354,0,40, <=50K,1
24,385540,9,0,0,40, <=50K,1
34,158420,13,0,0,70, <=50K,1
24,190968,9,0,0,48, <=50K,1
26,34402,13,0,0,45, <=50K,1
31,169269,4,0,0,40, <=50K,1
46,123053,14,0,0,50, >50K,0
31,224234,9,0,0,40, <=50K,1
35,166549,8,0,0,40, <=50K,1
40,198316,6,0,0,40, >50K,0
58,81642,9,0,0,60, <=50K,1
32,245378,9,0,0,60, <=50K,1
30,206051,9,0,0,40, >50K,0
27,220754,16,0,0,40, <=50K,1
39,113253,13,0,0,50, >50K,0
52,162238,13,0,0,38, >50K,0
29,52636,9,0,0,40, <=50K,1
25,204536,9,0,0,35, <=50K,1
36,297847,9,0,2001,40, <=50K,1
54,155233,13,14084,0,40, >50K,0
37,194004,7,0,0,25, <=50K,1
53,118793,9,0,0,40, <=50K,1
37,294919,10,0,0,40, <=50K,1
21,282484,10,0,0,40, <=50K,1
18,322999,10,0,0,20, <=50K,1
44,357814,8,0,0,35, <=50K,1
46,181810,9,4064,0,40, <=50K,1
36,286115,9,0,0,40, >50K,0
73,139978,7,0,0,40, <=50K,1
44,112797,5,0,0,50, <=50K,1
36,173542,13,0,0,40, >50K,0
44,421449,9,0,0,40, <=50K,1
33,238912,16,0,0,60, >50K,0
35,219902,9,0,0,48, <=50K,1
20,262749,10,0,0,35, <=50K,1
36,344351,9,0,0,40, <=50K,1
48,104790,7,0,0,50, >50K,0
36,175360,14,13550,0,50, >50K,0
24,198914,9,0,0,25, <=50K,1
22,107882,13,0,0,35, <=50K,1
43,199191,10,0,0,50, <=50K,1
40,69333,13,0,0,40, <=50K,1
28,123983,10,0,0,63, <=50K,1
27,167031,13,0,0,33, <=50K,1
30,169583,9,0,0,35, <=50K,1
25,218184,13,0,0,40, <=50K,1
21,164019,10,0,0,10, <=50K,1
24,315303,9,0,0,25, <=50K,1
22,500720,9,0,0,40, <=50K,1
21,118693,10,0,0,40, <=50K,1
56,144351,9,0,0,90, <=50K,1
41,343079,13,0,1740,20, <=50K,1
41,238355,3,0,0,40, <=50K,1
36,245090,10,3137,0,50, <=50K,1
43,304906,13,0,0,45, >50K,0
42,202466,12,0,0,45, <=50K,1
36,284616,10,0,0,40, <=50K,1
24,134181,13,0,0,50, <=50K,1
26,247006,9,0,0,52, <=50K,1
32,213750,11,0,0,45, <=50K,1
53,228500,9,0,0,40, >50K,0
48,213140,10,0,0,40, >50K,0
40,224658,10,0,0,40, <=50K,1
21,174907,9,0,0,40, <=50K,1
59,200700,12,0,0,40, <=50K,1
59,91384,16,0,0,60, >50K,0
34,153927,9,0,0,40, <=50K,1
28,194690,4,0,0,60, <=50K,1
26,181666,10,0,0,40, <=50K,1
26,117833,13,0,1669,50, <=50K,1
28,183445,9,0,0,70, <=50K,1
30,190385,10,0,0,37, <=50K,1
24,162312,9,0,0,40, <=50K,1
49,43479,10,0,0,40, <=50K,1
39,167864,7,0,0,30, <=50K,1
47,264052,13,15024,0,50, >50K,0
30,226535,4,0,0,40, <=50K,1
55,171355,11,0,0,20, <=50K,1
35,270572,13,0,0,40, >50K,0
55,28735,9,0,0,45, <=50K,1
35,468713,9,0,0,40, <=50K,1
31,33308,11,0,0,40, <=50K,1
23,203353,13,0,0,45, <=50K,1
37,186934,7,3103,0,44, >50K,0
21,198259,10,0,0,15, <=50K,1
27,553473,13,0,0,48, <=50K,1
41,372682,10,0,0,40, >50K,0
42,69333,11,4386,0,80, >50K,0
37,152307,10,0,0,40, >50K,0
18,205894,10,0,0,25, <=50K,1
42,170721,9,0,2002,40, <=50K,1
42,89413,8,0,0,40, <=50K,1
47,151584,9,0,1876,40, <=50K,1
39,236391,9,0,0,38, >50K,0
57,195835,9,0,0,40, <=50K,1
18,156764,7,0,0,40, <=50K,1
25,117833,13,0,1876,40, <=50K,1
45,87583,9,0,0,14, <=50K,1
28,191027,9,0,0,40, <=50K,1
25,61956,10,0,0,50, <=50K,1
30,54608,13,0,0,40, <=50K,1
39,183898,12,7688,0,60, >50K,0
57,27385,13,0,0,10, <=50K,1
26,130832,13,0,0,10, <=50K,1
46,180695,10,0,0,40, <=50K,1
27,100168,4,0,0,40, <=50K,1
18,98667,7,0,0,16, <=50K,1
74,206682,10,0,1648,35, <=50K,1
42,175935,9,0,1980,46, <=50K,1
27,199343,9,0,0,38, <=50K,1
58,178644,9,0,0,40, <=50K,1
20,232022,10,0,0,40, <=50K,1
40,190621,10,0,0,55, <=50K,1
33,141229,10,0,0,50, <=50K,1
24,109869,10,0,0,40, <=50K,1
27,114967,5,0,0,40, <=50K,1
45,207277,13,0,0,50, >50K,0
35,379959,9,0,0,40, <=50K,1
40,218558,13,0,0,45, >50K,0
37,378916,9,0,0,40, <=50K,1
41,152529,13,0,0,40, >50K,0
31,561334,9,0,0,40, <=50K,1
48,143299,9,0,0,40, <=50K,1
57,181031,9,0,0,60, <=50K,1
42,99554,10,0,0,40, <=50K,1
22,308334,9,0,0,19, <=50K,1
26,233777,9,0,0,72, <=50K,1
32,116677,9,0,0,40, <=50K,1
24,410439,10,0,0,15, <=50K,1
33,293063,13,0,0,40, <=50K,1
41,111891,9,0,0,40, <=50K,1
49,31339,9,0,0,40, <=50K,1
41,140365,13,0,1902,55, >50K,0
17,340557,7,0,0,25, <=50K,1
39,201105,13,0,0,55, >50K,0
48,147397,9,0,0,36, <=50K,1
46,563883,9,0,0,60, >50K,0
55,148773,6,0,0,40, <=50K,1
58,30111,10,0,0,40, <=50K,1
49,86701,10,0,0,56, >50K,0
33,103860,10,0,0,50, <=50K,1
25,137301,12,0,0,40, <=50K,1
26,63577,10,0,0,30, <=50K,1
37,233490,9,0,0,50, <=50K,1
44,85604,9,0,0,40, >50K,0
61,208919,14,0,0,60, >50K,0
51,27166,9,0,0,40, <=50K,1
45,122206,9,0,0,40, <=50K,1
26,163189,9,0,0,40, <=50K,1
53,84278,13,0,0,48, >50K,0
27,126060,9,0,0,40, <=50K,1
47,105779,13,0,0,40, >50K,0
58,110199,4,0,0,40, <=50K,1
24,210736,9,0,1974,40, <=50K,1
65,149131,13,0,0,40, >50K,0
39,176296,9,0,1887,40, >50K,0
20,410446,9,0,0,20, <=50K,1
60,239576,14,0,0,10, <=50K,1
21,204596,12,0,0,8, <=50K,1
31,272069,11,0,0,40, <=50K,1
24,359828,13,0,0,44, >50K,0
52,190333,10,0,0,40, >50K,0
59,114678,9,0,0,60, <=50K,1
34,230420,13,0,0,40, >50K,0
51,195844,10,0,0,40, >50K,0
22,206861,10,0,0,40, <=50K,1
50,50178,10,4064,0,55, <=50K,1
30,164190,11,5178,0,52, >50K,0
58,225603,5,0,0,40, <=50K,1
53,215790,10,0,0,22, <=50K,1
38,137953,9,0,0,45, <=50K,1
49,213431,9,0,0,40, <=50K,1
32,218322,9,0,0,40, <=50K,1
46,155489,12,0,0,44, >50K,0
48,174386,14,0,0,40, >50K,0
32,143162,6,0,0,40, <=50K,1
21,184543,11,0,0,40, <=50K,1
18,40822,7,0,0,15, <=50K,1
31,91666,9,0,0,60, <=50K,1
46,265097,9,0,0,5, <=50K,1
49,121602,13,0,0,40, <=50K,1
45,155659,13,0,0,60, >50K,0
46,189680,10,0,0,50, >50K,0
41,49797,10,0,0,40, <=50K,1
39,269722,13,0,0,70, <=50K,1
41,108681,10,0,0,40, <=50K,1
57,376230,14,99999,0,40, >50K,0
30,205950,10,0,0,40, >50K,0
28,34532,13,0,0,30, <=50K,1
59,286967,9,0,0,45, <=50K,1
39,165235,13,0,0,40, >50K,0
21,179720,9,0,0,30, <=50K,1
50,233369,10,0,0,40, <=50K,1
23,162551,13,0,0,35, <=50K,1
49,166039,9,0,0,40, <=50K,1
59,135647,7,0,0,60, <=50K,1
20,155775,9,0,0,30, <=50K,1
17,137042,6,0,0,20, <=50K,1
47,167281,13,0,0,40, <=50K,1
39,89508,9,0,0,40, >50K,0
22,60668,10,0,0,40, <=50K,1
32,129020,9,0,0,40, <=50K,1
19,252862,11,0,0,40, <=50K,1
20,27337,9,0,0,48, <=50K,1
58,123436,13,7688,0,50, >50K,0
34,153942,11,0,0,40, <=50K,1
38,189679,13,0,0,50, >50K,0
42,174575,13,5178,0,40, >50K,0
28,56340,13,0,0,20, <=50K,1
30,306383,10,0,0,50, <=50K,1
50,149770,14,0,0,40, <=50K,1
40,287008,15,15024,0,55, >50K,0
64,550848,6,0,0,40, >50K,0
43,115562,9,0,0,40, <=50K,1
55,141807,13,0,0,40, >50K,0
45,192053,9,0,0,60, >50K,0
37,181705,11,0,0,40, <=50K,1
49,182752,16,0,0,35, >50K,0
20,444554,6,0,0,40, <=50K,1
45,129336,14,0,0,45, >50K,0
45,198759,16,0,0,60, <=50K,1
27,61387,13,0,0,15, <=50K,1
46,167381,9,0,0,40, >50K,0
51,306790,9,0,0,40, <=50K,1
54,176240,14,7688,0,60, >50K,0
64,170483,9,0,0,38, <=50K,1
58,310014,13,0,0,25, <=50K,1
47,119471,4,0,0,40, <=50K,1
33,181091,6,0,0,35, <=50K,1
43,194360,14,0,0,38, <=50K,1
21,145651,10,0,1602,12, <=50K,1
45,142719,13,0,0,40, >50K,0
56,154537,10,0,0,50, >50K,0
61,149653,9,0,0,50, <=50K,1
25,34161,8,0,0,30, <=50K,1
50,92969,2,0,0,40, <=50K,1
35,192626,10,0,0,50, >50K,0
34,215047,10,0,0,45, <=50K,1
65,326691,10,0,0,40, >50K,0
22,317528,10,0,0,34, <=50K,1
31,36069,9,0,0,35, <=50K,1
30,196342,10,0,0,25, <=50K,1
46,459189,10,0,1902,50, >50K,0
29,444304,13,0,0,40, >50K,0
37,238311,9,0,0,36, >50K,0
36,44364,9,0,0,36, <=50K,1
40,200496,13,0,0,40, <=50K,1
32,101283,9,0,0,35, <=50K,1
22,24395,10,0,0,20, <=50K,1
55,284095,9,0,0,37, <=50K,1
61,168654,9,0,0,20, <=50K,1
40,202872,14,0,0,40, >50K,0
22,57216,10,0,0,20, <=50K,1
58,293399,7,0,0,40, <=50K,1
31,345497,6,0,0,40, <=50K,1
41,152958,9,0,0,40, >50K,0
35,296738,7,6849,0,60, <=50K,1
50,86373,9,0,0,50, <=50K,1
63,102412,9,0,0,40, <=50K,1
19,201743,10,0,0,15, <=50K,1
53,251675,10,8614,0,50, >50K,0
46,265554,9,0,0,40, <=50K,1
37,222450,7,0,0,40, <=50K,1
44,567788,3,0,0,40, <=50K,1
30,303485,10,0,0,40, <=50K,1
38,32271,10,0,0,40, <=50K,1
64,47298,16,0,0,60, >50K,0
53,200576,7,0,0,40, <=50K,1
49,122385,14,0,0,40, >50K,0
56,210731,4,0,0,20, <=50K,1
56,115422,9,0,0,35, <=50K,1
49,166789,9,0,0,40, <=50K,1
26,120268,13,0,0,24, <=50K,1
30,79448,10,0,0,10, <=50K,1
17,86786,6,0,0,40, <=50K,1
60,139391,9,0,0,42, <=50K,1
70,221603,10,0,0,34, <=50K,1
30,227551,9,0,0,40, <=50K,1
53,98791,10,0,0,40, <=50K,1
24,88126,9,0,0,40, <=50K,1
40,185145,16,0,0,40, >50K,0
19,202673,10,0,0,50, <=50K,1
27,136448,13,0,0,40, <=50K,1
34,152109,9,0,0,60, <=50K,1
24,326334,13,0,0,20, <=50K,1
50,146603,15,0,0,40, >50K,0
28,131310,8,0,0,20, <=50K,1
20,249956,10,0,0,10, <=50K,1
51,95469,9,0,0,40, <=50K,1
38,193961,10,0,0,40, >50K,0
20,50397,10,0,0,35, <=50K,1
19,358631,9,0,0,25, <=50K,1
43,169628,13,0,0,35, >50K,0
34,117018,10,0,0,40, <=50K,1
52,172165,6,0,0,25, <=50K,1
38,229180,13,0,0,40, <=50K,1
35,166193,9,0,0,40, <=50K,1
59,175689,10,0,0,14, >50K,0
31,347166,10,4650,0,40, <=50K,1
27,120126,5,0,0,40, <=50K,1
43,421837,10,7298,0,50, >50K,0
51,98642,9,14084,0,40, >50K,0
28,190391,13,0,0,40, <=50K,1
56,81220,10,0,0,40, <=50K,1
37,120130,14,0,0,60, >50K,0
44,245317,10,0,0,56, >50K,0
54,219276,13,0,0,40, >50K,0
29,412435,9,0,0,40, <=50K,1
29,214925,14,0,0,60, <=50K,1
55,289257,10,0,0,40, <=50K,1
26,206983,15,0,0,60, <=50K,1
46,328216,9,0,0,40, >50K,0
57,206206,13,0,0,40, >50K,0
46,393715,10,15024,0,50, >50K,0
27,279580,13,10520,0,45, >50K,0
30,341346,7,0,0,40, <=50K,1
35,65706,9,0,0,40, <=50K,1
33,70447,9,0,0,40, <=50K,1
52,193116,6,0,0,45, <=50K,1
52,168539,9,0,0,40, >50K,0
45,142287,14,0,0,50, >50K,0
18,71076,9,0,0,40, <=50K,1
25,81286,9,0,0,45, <=50K,1
31,329874,10,0,0,40, <=50K,1
39,272338,9,0,0,25, <=50K,1
51,20795,9,7688,0,40, >50K,0
33,83671,9,0,0,40, <=50K,1
29,568490,9,0,0,40, <=50K,1
23,580248,9,0,0,40, <=50K,1
47,34845,9,0,0,60, <=50K,1
35,276552,9,0,0,40, <=50K,1
17,239947,7,0,0,40, <=50K,1
65,226215,13,0,0,15, <=50K,1
31,310773,10,0,0,40, <=50K,1
27,189775,9,0,0,40, <=50K,1
44,103233,13,0,0,40, <=50K,1
24,438839,13,0,0,40, <=50K,1
37,167415,9,0,0,50, <=50K,1
35,200117,13,0,1887,50, >50K,0
42,136986,9,0,0,35, >50K,0
45,186272,5,5178,0,40, >50K,0
54,312897,16,0,0,46, >50K,0
25,55718,10,0,0,25, <=50K,1
46,182533,13,0,0,40, <=50K,1
67,274451,6,0,0,16, <=50K,1
32,256609,8,0,0,40, <=50K,1
17,98005,7,0,0,16, <=50K,1
41,49156,9,0,0,40, <=50K,1
30,197827,10,0,0,40, <=50K,1
43,32451,9,0,0,40, <=50K,1
42,303155,12,0,0,40, <=50K,1
19,574271,9,0,0,28, <=50K,1
20,148294,10,0,0,40, <=50K,1
25,182866,9,0,0,40, <=50K,1
21,131230,10,0,0,10, <=50K,1
34,185556,10,0,0,12, >50K,0
58,193434,9,0,0,20, <=50K,1
47,243904,9,0,0,40, <=50K,1
28,297735,10,0,0,40, >50K,0
37,126954,13,0,0,50, >50K,0
29,77572,12,0,0,40, <=50K,1
36,36635,10,0,0,25, <=50K,1
47,189680,13,0,1977,40, >50K,0
32,123429,6,0,0,40, <=50K,1
45,368561,9,0,0,55, >50K,0
36,437890,9,0,0,90, <=50K,1
22,205970,6,0,0,35, <=50K,1
33,236818,11,0,0,26, <=50K,1
29,31935,9,0,0,40, <=50K,1
24,44738,9,0,0,40, <=50K,1
31,63437,9,0,0,40, <=50K,1
22,262819,10,0,0,40, <=50K,1
45,242391,13,0,0,40, >50K,0
52,253784,7,0,0,20, <=50K,1
36,172538,14,0,0,40, <=50K,1
33,174789,9,0,0,40, <=50K,1
57,19520,16,0,0,50, <=50K,1
37,60722,10,0,0,40, >50K,0
41,133692,13,0,0,40, <=50K,1
39,181943,13,0,0,35, <=50K,1
30,329425,9,0,0,40, <=50K,1
61,110920,6,0,0,40, <=50K,1
37,108540,9,0,0,40, <=50K,1
24,182163,7,0,0,40, <=50K,1
35,162651,13,0,0,40, <=50K,1
30,48829,9,0,1602,30, <=50K,1
32,95885,7,13550,0,60, >50K,0
26,134888,13,0,0,35, <=50K,1
19,263340,10,0,0,15, <=50K,1
58,205410,9,0,0,40, <=50K,1
50,258819,9,0,0,40, >50K,0
36,186212,12,0,0,50, <=50K,1
56,314727,9,0,0,35, >50K,0
24,200593,9,0,0,50, <=50K,1
49,50282,10,3325,0,45, <=50K,1
59,515712,4,0,0,40, <=50K,1
34,305619,9,0,0,40, >50K,0
59,199713,9,0,0,40, <=50K,1
24,130741,13,0,0,40, <=50K,1
19,200790,8,15024,0,40, >50K,0
48,209057,13,0,0,50, >50K,0
26,181666,9,0,0,40, <=50K,1
53,198824,13,0,0,40, <=50K,1
41,114157,9,0,0,40, <=50K,1
33,131776,13,914,0,40, <=50K,1
19,29526,10,0,0,18, <=50K,1
22,390817,3,0,0,40, <=50K,1
39,204756,10,0,0,20, <=50K,1
29,189282,9,0,0,27, <=50K,1
24,26671,9,0,0,40, <=50K,1
26,167761,13,0,0,50, >50K,0
71,210673,9,0,0,28, <=50K,1
21,410439,10,0,0,24, <=50K,1
64,173754,9,0,0,40, <=50K,1
28,134566,13,0,0,45, <=50K,1
23,87528,13,0,0,45, <=50K,1
41,117585,9,0,1485,40, >50K,0
38,321943,16,0,0,40, >50K,0
50,119099,10,0,0,99, >50K,0
37,225504,14,0,0,50, <=50K,1
29,240738,9,0,0,40, >50K,0
38,309122,6,0,0,40, <=50K,1
46,195023,9,0,0,40, <=50K,1
60,251572,9,0,0,35, <=50K,1
19,378114,9,0,0,25, <=50K,1
21,170272,10,0,0,25, <=50K,1
62,204085,10,0,0,25, <=50K,1
40,165108,13,0,0,40, <=50K,1
26,82246,13,0,1876,38, <=50K,1
17,169658,6,0,0,21, <=50K,1
57,298507,13,3103,0,40, >50K,0
33,251421,12,0,0,50, <=50K,1
43,144778,9,0,0,40, <=50K,1
47,207540,4,0,0,40, <=50K,1
22,305781,9,0,0,45, <=50K,1
35,62669,10,0,0,55, >50K,0
63,133144,9,0,0,45, <=50K,1
47,235683,14,0,0,40, <=50K,1
35,454843,10,0,0,40, >50K,0
54,88019,10,0,0,55, <=50K,1
33,159929,9,0,0,40, <=50K,1
37,70240,9,0,0,40, <=50K,1
26,255193,7,3411,0,40, <=50K,1
50,146015,9,0,0,40, >50K,0
43,194773,10,0,0,40, <=50K,1
56,117881,7,0,0,40, <=50K,1
22,233955,13,14344,0,40, >50K,0
34,318886,9,0,0,40, <=50K,1
22,310152,10,0,0,40, <=50K,1
25,371987,13,0,0,40, <=50K,1
20,109952,10,0,0,25, <=50K,1
31,190027,9,0,0,40, <=50K,1
40,226505,9,0,0,46, >50K,0
70,28471,5,0,0,25, <=50K,1
43,118600,13,0,625,40, <=50K,1
51,35295,9,0,0,45, <=50K,1
23,55215,13,0,0,55, <=50K,1
33,66278,14,0,0,40, <=50K,1
41,373469,12,0,0,40, <=50K,1
33,188246,13,0,0,40, <=50K,1
38,65466,13,0,0,50, <=50K,1
54,115284,13,0,0,45, >50K,0
44,130126,15,0,0,45, >50K,0
38,34364,14,0,0,40, <=50K,1
23,615367,13,0,0,40, <=50K,1
60,92845,3,0,0,40, <=50K,1
49,241753,9,0,0,40, <=50K,1
40,104892,13,0,0,40, <=50K,1
41,149102,13,0,0,35, >50K,0
32,32732,9,0,0,50, <=50K,1
33,232356,9,0,1672,55, <=50K,1
34,176244,4,0,0,40, <=50K,1
37,177285,11,0,0,48, >50K,0
24,165474,13,0,0,40, <=50K,1
20,233624,9,0,0,40, <=50K,1
38,186325,10,0,0,38, >50K,0
47,276087,11,0,0,26, <=50K,1
34,183801,13,0,0,14, <=50K,1
68,218637,10,0,2377,55, >50K,0
39,209609,9,0,0,50, <=50K,1
18,130849,10,0,0,15, <=50K,1
49,200198,9,0,0,40, <=50K,1
17,161259,6,0,0,12, <=50K,1
42,235700,9,0,0,40, <=50K,1
39,247733,9,0,0,16, <=50K,1
41,155106,9,0,0,40, <=50K,1
30,467108,14,0,0,44, >50K,0
22,117618,13,0,0,25, <=50K,1
35,191502,13,0,0,60, >50K,0
35,160120,13,0,0,40, >50K,0
23,72887,9,0,0,1, <=50K,1
55,194290,9,0,0,40, <=50K,1
18,342852,9,0,0,40, <=50K,1
71,149040,8,0,0,40, <=50K,1
65,37170,4,0,0,20, <=50K,1
29,341846,14,0,0,50, <=50K,1
38,346766,9,0,0,40, <=50K,1
50,172052,9,0,0,35, >50K,0
63,219540,9,0,0,40, <=50K,1
35,107125,13,0,0,16, >50K,0
24,32921,9,0,0,40, <=50K,1
32,257978,11,0,0,40, <=50K,1
35,107991,7,0,0,45, <=50K,1
35,98776,9,0,0,40, <=50K,1
35,45607,14,0,0,60, >50K,0
37,193855,9,0,0,45, <=50K,1
49,119539,10,0,0,60, >50K,0
46,90042,10,0,0,40, >50K,0
37,125167,10,0,0,60, >50K,0
64,199298,3,0,0,45, <=50K,1
64,292639,10,10566,0,35, <=50K,1
26,397317,14,0,1876,40, <=50K,1
50,425804,13,0,0,40, >50K,0
37,180342,13,0,0,40, >50K,0
54,127455,10,0,0,48, >50K,0
27,116613,10,0,0,50, <=50K,1
36,247750,9,0,0,45, <=50K,1
48,329778,9,0,0,40, <=50K,1
56,125000,13,0,0,40, >50K,0
23,319842,10,0,0,25, <=50K,1
60,296485,3,0,0,40, <=50K,1
25,225193,13,0,0,40, <=50K,1
59,106748,4,0,0,99, <=50K,1
47,214702,9,0,0,37, <=50K,1
46,171095,12,0,0,38, <=50K,1
43,52849,13,0,0,40, <=50K,1
40,572751,15,5178,0,40, >50K,0
23,82777,9,0,0,30, <=50K,1
31,120461,13,0,0,40, <=50K,1
55,115457,9,0,0,40, <=50K,1
64,47462,10,0,0,35, <=50K,1
47,61885,13,15024,0,50, >50K,0
41,197069,10,4650,0,40, <=50K,1
22,341610,10,0,0,35, <=50K,1
43,243580,13,0,0,40, >50K,0
32,256362,9,0,0,40, >50K,0
18,109445,9,0,0,25, <=50K,1
38,147258,9,0,0,40, <=50K,1
50,196193,13,0,0,40, <=50K,1
24,349691,10,0,0,40, <=50K,1
46,314770,10,0,0,48, <=50K,1
19,29083,9,0,0,25, <=50K,1
52,386397,13,0,0,45, >50K,0
21,35424,10,0,0,25, <=50K,1
43,193882,10,0,0,55, <=50K,1
55,110871,13,0,0,40, <=50K,1
49,106554,13,0,0,40, >50K,0
24,201179,9,0,0,40, <=50K,1
49,166857,5,0,0,40, <=50K,1
64,142166,9,0,0,99, <=50K,1
53,30244,12,15024,0,40, >50K,0
61,232308,6,0,0,40, <=50K,1
37,29814,9,0,0,50, <=50K,1
35,230268,10,0,0,40, <=50K,1
58,300623,9,0,0,40, <=50K,1
51,176813,12,0,0,60, <=50K,1
27,38599,8,0,0,40, <=50K,1
41,132125,9,0,0,40, <=50K,1
25,148300,10,0,0,35, <=50K,1
35,99357,14,15024,0,50, >50K,0
21,300812,10,0,0,30, <=50K,1
23,196508,10,0,0,40, <=50K,1
41,202980,9,0,0,4, <=50K,1
35,483530,10,0,0,40, <=50K,1
38,160035,9,0,0,55, <=50K,1
35,196899,13,0,0,50, <=50K,1
41,180096,13,0,0,35, <=50K,1
67,411007,9,15831,0,40, >50K,0
27,206125,6,0,0,60, <=50K,1
33,37232,10,0,0,80, <=50K,1
23,216853,11,0,0,25, <=50K,1
54,103179,16,0,1902,50, >50K,0
52,23780,10,0,0,40, <=50K,1
19,285263,9,0,0,40, <=50K,1
17,182070,7,0,0,16, <=50K,1
18,212936,10,0,0,15, <=50K,1
36,181705,7,0,0,40, <=50K,1
33,165814,9,0,0,40, <=50K,1
71,181301,9,0,0,40, <=50K,1
29,329426,9,0,0,40, <=50K,1
60,165827,16,0,0,55, <=50K,1
26,94392,7,0,0,20, <=50K,1
24,200679,9,0,0,50, <=50K,1
43,73883,13,0,0,45, <=50K,1
31,217962,10,0,0,40, <=50K,1
57,399246,13,0,1485,40, <=50K,1
53,83434,13,0,0,21, >50K,0
22,148294,7,0,0,35, <=50K,1
26,403788,12,0,0,40, <=50K,1
35,150057,10,0,0,40, >50K,0
51,145114,9,0,0,40, <=50K,1
45,184277,11,0,0,55, >50K,0
51,143822,10,7298,0,40, >50K,0
58,121111,9,0,0,40, <=50K,1
44,302424,9,0,0,55, <=50K,1
44,227399,11,0,0,40, <=50K,1
28,155621,3,0,0,40, <=50K,1
49,185385,14,0,0,50, >50K,0
34,190385,14,0,0,40, >50K,0
55,123382,9,0,2001,40, <=50K,1
29,180299,10,0,0,35, <=50K,1
28,378460,13,10520,0,60, >50K,0
46,227310,10,0,0,40, <=50K,1
64,379062,10,0,0,12, <=50K,1
44,104973,14,0,0,40, >50K,0
19,203319,7,0,0,30, <=50K,1
24,209770,13,0,0,8, <=50K,1
75,71898,1,0,0,48, <=50K,1
50,52565,10,0,1485,40, <=50K,1
28,191129,9,0,0,65, >50K,0
26,106705,9,0,0,28, <=50K,1
61,197286,5,0,0,40, <=50K,1
19,123718,10,0,0,20, <=50K,1
22,174975,11,0,0,36, <=50K,1
25,31873,13,0,0,40, <=50K,1
50,123429,10,0,0,40, >50K,0
21,176356,12,0,0,20, <=50K,1
37,255621,9,0,0,50, <=50K,1
55,153451,9,0,1887,40, >50K,0
28,75695,10,0,0,60, <=50K,1
42,284758,9,0,0,40, <=50K,1
23,320294,9,0,0,40, <=50K,1
33,166961,10,0,0,38, <=50K,1
45,295046,9,0,0,60, >50K,0
47,205712,10,0,0,38, <=50K,1
36,163290,10,0,0,40, <=50K,1
42,89942,10,0,0,40, <=50K,1
36,225516,12,10520,0,43, >50K,0
52,174767,10,0,0,45, >50K,0
18,274746,9,0,0,20, <=50K,1
23,70919,13,0,0,40, <=50K,1
19,407759,9,0,0,40, <=50K,1
